ano_agricola;dsc_safra_previsao;uf;produto;id_produto;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
2000                ;UNICA          ;PR;TRIGO                                   ;4747;780;575;0.7
2000                ;UNICA          ;RS;TRIGO                                   ;4747;557;891;1.6
2000                ;UNICA          ;SC;TRIGO                                   ;4747;34;57;1.7
2000                ;UNICA          ;SP;TRIGO                                   ;4747;19;27;1.4
2001                ;UNICA          ;DF;TRIGO                                   ;4747;0;2;0
2001                ;UNICA          ;GO;TRIGO                                   ;4747;8;10;1.2
2001                ;UNICA          ;MG;TRIGO                                   ;4747;5;21;4.2
2001                ;UNICA          ;MS;TRIGO                                   ;4747;61;103;1.7
2001                ;UNICA          ;PR;TRIGO                                   ;4747;964;1912;2
2001                ;UNICA          ;RS;TRIGO                                   ;4747;602;1023;1.7
2001                ;UNICA          ;SC;TRIGO                                   ;4747;51;79;1.5
2001                ;UNICA          ;SP;TRIGO                                   ;4747;20;43;2.2
2002                ;UNICA          ;DF;TRIGO                                   ;4747;0;2;0
2002                ;UNICA          ;GO;TRIGO                                   ;4747;20;45;2.2
2002                ;UNICA          ;MG;TRIGO                                   ;4747;6;26;4.3
2002                ;UNICA          ;MS;TRIGO                                   ;4747;92;84;0.9
2002                ;UNICA          ;PR;TRIGO                                   ;4747;1055;1509;1.4
2002                ;UNICA          ;RS;TRIGO                                   ;4747;790;1106;1.4
2002                ;UNICA          ;SC;TRIGO                                   ;4747;53;82;1.5
2002                ;UNICA          ;SP;TRIGO                                   ;4747;35;60;1.7
2003                ;UNICA          ;BA;TRIGO                                   ;4747;0;2;0
2003                ;UNICA          ;DF;TRIGO                                   ;4747;1;6;6
2003                ;UNICA          ;GO;TRIGO                                   ;4747;20;83;4.2
2003                ;UNICA          ;MG;TRIGO                                   ;4747;12;52;4.3
2003                ;UNICA          ;MS;TRIGO                                   ;4747;112;221;2
2003                ;UNICA          ;MT;TRIGO                                   ;4747;0;2;0
2003                ;UNICA          ;PR;TRIGO                                   ;4747;1351;3174;2.3
2003                ;UNICA          ;RS;TRIGO                                   ;4747;1098;2246;2
2003                ;UNICA          ;SC;TRIGO                                   ;4747;80;173;2.2
2003                ;UNICA          ;SP;TRIGO                                   ;4747;52;115;2.2
2004                ;UNICA          ;BA;TRIGO                                   ;4747;0;2;0
2004                ;UNICA          ;DF;TRIGO                                   ;4747;1;6;6
2004                ;UNICA          ;GO;TRIGO                                   ;4747;22;87;4
2004                ;UNICA          ;MG;TRIGO                                   ;4747;14;61;4.4
2004                ;UNICA          ;MS;TRIGO                                   ;4747;136;204;1.5
2004                ;UNICA          ;MT;TRIGO                                   ;4747;0;2;0
2004                ;UNICA          ;PR;TRIGO                                   ;4747;1351;3039;2.2
2004                ;UNICA          ;RS;TRIGO                                   ;4747;1098;2130;1.9
2004                ;UNICA          ;SC;TRIGO                                   ;4747;80;185;2.3
2004                ;UNICA          ;SP;TRIGO                                   ;4747;54;130;2.4
2005                ;UNICA          ;BA;TRIGO                                   ;4747;0;2;0
2005                ;UNICA          ;DF;TRIGO                                   ;4747;1;6;6
2005                ;UNICA          ;GO;TRIGO                                   ;4747;12;51;4.2
2005                ;UNICA          ;MG;TRIGO                                   ;4747;15;64;4.3
2005                ;UNICA          ;MS;TRIGO                                   ;4747;95;135;1.4
2005                ;UNICA          ;MT;TRIGO                                   ;4747;0;2;0
2005                ;UNICA          ;PR;TRIGO                                   ;4747;1276;2802;2.2
2005                ;UNICA          ;RS;TRIGO                                   ;4747;846;1564;1.8
2005                ;UNICA          ;SC;TRIGO                                   ;4747;60;115;1.9
2005                ;UNICA          ;SP;TRIGO                                   ;4747;56;132;2.4
2006                ;UNICA          ;DF;TRIGO                                   ;4747;1;6;6
2006                ;UNICA          ;GO;TRIGO                                   ;4747;10;46;4.6
2006                ;UNICA          ;MG;TRIGO                                   ;4747;12;56;4.7
2006                ;UNICA          ;MS;TRIGO                                   ;4747;50;62;1.2
2006                ;UNICA          ;PR;TRIGO                                   ;4747;881;1127;1.3
2006                ;UNICA          ;RS;TRIGO                                   ;4747;693;728;1.1
2006                ;UNICA          ;SC;TRIGO                                   ;4747;60;127;2.1
2006                ;UNICA          ;SP;TRIGO                                   ;4747;49;81;1.7
2007                ;UNICA          ;DF;TRIGO                                   ;4747;3;15;5
2007                ;UNICA          ;GO;TRIGO                                   ;4747;10;48;4.8
2007                ;UNICA          ;MG;TRIGO                                   ;4747;11;50;4.5
2007                ;UNICA          ;MS;TRIGO                                   ;4747;32;40;1.2
2007                ;UNICA          ;PR;TRIGO                                   ;4747;821;1922;2.3
2007                ;UNICA          ;RS;TRIGO                                   ;4747;848;1721;2
2007                ;UNICA          ;SC;TRIGO                                   ;4747;82;203;2.5
2007                ;UNICA          ;SP;TRIGO                                   ;4747;44;99;2.2
2008                ;UNICA          ;DF;TRIGO                                   ;4747;3;15;5
2008                ;UNICA          ;GO;TRIGO                                   ;4747;19;84;4.4
2008                ;UNICA          ;MG;TRIGO                                   ;4747;20;96;4.8
2008                ;UNICA          ;MS;TRIGO                                   ;4747;46;68;1.5
2008                ;UNICA          ;PR;TRIGO                                   ;4747;1125;3070;2.7
2008                ;UNICA          ;RS;TRIGO                                   ;4747;980;2059;2.1
2008                ;UNICA          ;SC;TRIGO                                   ;4747;123;324;2.6
2008                ;UNICA          ;SP;TRIGO                                   ;4747;80;170;2.1
2009                ;UNICA          ;DF;TRIGO                                   ;4747;2;14;7
2009                ;UNICA          ;GO;TRIGO                                   ;4747;23;85;3.7
2009                ;UNICA          ;MG;TRIGO                                   ;4747;23;98;4.3
2009                ;UNICA          ;MS;TRIGO                                   ;4747;42;73;1.7
2009                ;UNICA          ;PR;TRIGO                                   ;4747;1300;2541;2
2009                ;UNICA          ;RS;TRIGO                                   ;4747;860;1806;2.1
2009                ;UNICA          ;SC;TRIGO                                   ;4747;117;283;2.4
2009                ;UNICA          ;SP;TRIGO                                   ;4747;61;127;2.1
2010                ;UNICA          ;DF;TRIGO                                   ;4747;1;5;5
2010                ;UNICA          ;GO;TRIGO                                   ;4747;16;75;4.7
2010                ;UNICA          ;MG;TRIGO                                   ;4747;22;85;3.9
2010                ;UNICA          ;MS;TRIGO                                   ;4747;39;73;1.9
2010                ;UNICA          ;PR;TRIGO                                   ;4747;1147;3315;2.9
2010                ;UNICA          ;RS;TRIGO                                   ;4747;793;1975;2.5
2010                ;UNICA          ;SC;TRIGO                                   ;4747;88;242;2.8
2010                ;UNICA          ;SP;TRIGO                                   ;4747;44;111;2.5
2011                ;UNICA          ;DF;TRIGO                                   ;4747;1;6;6
2011                ;UNICA          ;GO;TRIGO                                   ;4747;12;60;5
2011                ;UNICA          ;MG;TRIGO                                   ;4747;23;90;3.9
2011                ;UNICA          ;MS;TRIGO                                   ;4747;32;43;1.3
2011                ;UNICA          ;PR;TRIGO                                   ;4747;1042;2501;2.4
2011                ;UNICA          ;RS;TRIGO                                   ;4747;932;2742;2.9
2011                ;UNICA          ;SC;TRIGO                                   ;4747;76;236;3.1
2011                ;UNICA          ;SP;TRIGO                                   ;4747;47;111;2.4
2012                ;UNICA          ;DF;TRIGO                                   ;4747;1;5;5
2012                ;UNICA          ;GO;TRIGO                                   ;4747;9;40;4.4
2012                ;UNICA          ;MG;TRIGO                                   ;4747;22;81;3.7
2012                ;UNICA          ;MS;TRIGO                                   ;4747;15;24;1.6
2012                ;UNICA          ;PR;TRIGO                                   ;4747;774;2112;2.7
2012                ;UNICA          ;RS;TRIGO                                   ;4747;976;1895;1.9
2012                ;UNICA          ;SC;TRIGO                                   ;4747;67;142;2.1
2012                ;UNICA          ;SP;TRIGO                                   ;4747;32;82;2.6
2013                ;UNICA          ;DF;TRIGO                                   ;4747;2;13;6.5
2013                ;UNICA          ;GO;TRIGO                                   ;4747;7;39;5.6
2013                ;UNICA          ;MG;TRIGO                                   ;4747;36;120;3.3
2013                ;UNICA          ;MS;TRIGO                                   ;4747;8;8;1
2013                ;UNICA          ;PR;TRIGO                                   ;4747;993;1843;1.9
2013                ;UNICA          ;RS;TRIGO                                   ;4747;1039;3178;3.1
2013                ;UNICA          ;SC;TRIGO                                   ;4747;73;237;3.2
2013                ;UNICA          ;SP;TRIGO                                   ;4747;52;91;1.8
2014                ;UNICA          ;DF;TRIGO                                   ;4747;1;8;8
2014                ;UNICA          ;GO;TRIGO                                   ;4747;10;53;5.3
2014                ;UNICA          ;MG;TRIGO                                   ;4747;68;204;3
2014                ;UNICA          ;MS;TRIGO                                   ;4747;12;24;2
2014                ;UNICA          ;PR;TRIGO                                   ;4747;1388;3792;2.7
2014                ;UNICA          ;RS;TRIGO                                   ;4747;1140;1516;1.3
2014                ;UNICA          ;SC;TRIGO                                   ;4747;76;222;2.9
2014                ;UNICA          ;SP;TRIGO                                   ;4747;62;150;2.4
2015                ;UNICA          ;DF;TRIGO                                   ;4747;2;10;5
2015                ;UNICA          ;GO;TRIGO                                   ;4747;10;48;4.8
2015                ;UNICA          ;MG;TRIGO                                   ;4747;82;245;3
2015                ;UNICA          ;MS;TRIGO                                   ;4747;15;30;2
2015                ;UNICA          ;PR;TRIGO                                   ;4747;1340;3358;2.5
2015                ;UNICA          ;RS;TRIGO                                   ;4747;861;1464;1.7
2015                ;UNICA          ;SC;TRIGO                                   ;4747;65;117;1.8
2015                ;UNICA          ;SP;TRIGO                                   ;4747;74;263;3.6
2016                ;UNICA          ;DF;TRIGO                                   ;4747;1;7;7
2016                ;UNICA          ;GO;TRIGO                                   ;4747;14;74;5.3
2016                ;UNICA          ;MG;TRIGO                                   ;4747;73;213;2.9
2016                ;UNICA          ;MS;TRIGO                                   ;4747;16;34;2.1
2016                ;UNICA          ;PR;TRIGO                                   ;4747;1134;3435;3
2016                ;UNICA          ;RS;TRIGO                                   ;4747;777;2098;2.7
2016                ;UNICA          ;SC;TRIGO                                   ;4747;54;172;3.2
2016                ;UNICA          ;SP;TRIGO                                   ;4747;74;253;3.4
2017                ;UNICA          ;BA;TRIGO                                   ;4747;5;30;6
2017                ;UNICA          ;DF;TRIGO                                   ;4747;1;5;5
2017                ;UNICA          ;GO;TRIGO                                   ;4747;11;59;5.4
2017                ;UNICA          ;MG;TRIGO                                   ;4747;85;227;2.7
2017                ;UNICA          ;MS;TRIGO                                   ;4747;20;39;2
2017                ;UNICA          ;PR;TRIGO                                   ;4747;962;2219;2.3
2017                ;UNICA          ;RS;TRIGO                                   ;4747;699;1277;1.8
2017                ;UNICA          ;SC;TRIGO                                   ;4747;54;142;2.6
2017                ;UNICA          ;SP;TRIGO                                   ;4747;80;266;3.3
2018                ;UNICA          ;BA;TRIGO                                   ;4747;5;30;6
2018                ;UNICA          ;DF;TRIGO                                   ;4747;2;9;4.5
2018                ;UNICA          ;GO;TRIGO                                   ;4747;13;70;5.4
2018                ;UNICA          ;MG;TRIGO                                   ;4747;84;207;2.5
2018                ;UNICA          ;MS;TRIGO                                   ;4747;28;62;2.2
2018                ;UNICA          ;PR;TRIGO                                   ;4747;1099;3079;2.8
2018                ;UNICA          ;RS;TRIGO                                   ;4747;682;1411;2.1
2018                ;UNICA          ;SC;TRIGO                                   ;4747;58;174;3
2018                ;UNICA          ;SP;TRIGO                                   ;4747;68;196;2.9
2019                ;UNICA          ;AC;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;AL;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;AM;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;AP;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;BA;TRIGO                                   ;4747;3;14;4.7
2019                ;UNICA          ;CE;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;DF;TRIGO                                   ;4747;2;6;3
2019                ;UNICA          ;ES;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;GO;TRIGO                                   ;4747;32;159;5
2019                ;UNICA          ;MA;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;MG;TRIGO                                   ;4747;88;208;2.4
2019                ;UNICA          ;MS;TRIGO                                   ;4747;27;44;1.6
2019                ;UNICA          ;MT;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;PA;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;PB;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;PE;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;PI;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;PR;TRIGO                                   ;4747;1024;2129;2.1
2019                ;UNICA          ;RJ;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;RN;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;RO;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;RR;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;RS;TRIGO                                   ;4747;736;2208;3
2019                ;UNICA          ;SC;TRIGO                                   ;4747;50;152;3
2019                ;UNICA          ;SE;TRIGO                                   ;4747;0;0;0
2019                ;UNICA          ;SP;TRIGO                                   ;4747;77;234;3
2019                ;UNICA          ;TO;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;AC;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;AL;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;AM;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;AP;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;BA;TRIGO                                   ;4747;3;17;5.7
2020                ;UNICA          ;CE;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;DF;TRIGO                                   ;4747;3;11;3.7
2020                ;UNICA          ;ES;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;GO;TRIGO                                   ;4747;23;90;3.9
2020                ;UNICA          ;MA;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;MG;TRIGO                                   ;4747;84;214;2.5
2020                ;UNICA          ;MS;TRIGO                                   ;4747;32;80;2.5
2020                ;UNICA          ;MT;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;PA;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;PB;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;PE;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;PI;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;PR;TRIGO                                   ;4747;1113;3283;3
2020                ;UNICA          ;RJ;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;RN;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;RO;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;RR;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;RS;TRIGO                                   ;4747;930;2698;2.9
2020                ;UNICA          ;SC;TRIGO                                   ;4747;54;162;3
2020                ;UNICA          ;SE;TRIGO                                   ;4747;0;0;0
2020                ;UNICA          ;SP;TRIGO                                   ;4747;86;259;3
2020                ;UNICA          ;TO;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;AC;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;AL;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;AM;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;AP;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;BA;TRIGO                                   ;4747;7;39.9;5.7
2021                ;UNICA          ;CE;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;DF;TRIGO                                   ;4747;3.2;10.7;3.3
2021                ;UNICA          ;ES;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;GO;TRIGO                                   ;4747;60;135;2.2
2021                ;UNICA          ;MA;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;MG;TRIGO                                   ;4747;108.9;298.6;2.7
2021                ;UNICA          ;MS;TRIGO                                   ;4747;20.6;50.1;2.4
2021                ;UNICA          ;MT;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;PA;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;PB;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;PE;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;PI;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;PR;TRIGO                                   ;4747;1175.1;3880.2;3.3
2021                ;UNICA          ;RJ;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;RN;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;RO;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;RR;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;RS;TRIGO                                   ;4747;1424.3;4187.4;2.9
2021                ;UNICA          ;SC;TRIGO                                   ;4747;135.1;498.5;3.7
2021                ;UNICA          ;SE;TRIGO                                   ;4747;0;0;0
2021                ;UNICA          ;SP;TRIGO                                   ;4747;95.7;265.5;2.8
2021                ;UNICA          ;TO;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;AC;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;AL;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;AM;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;AP;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;BA;TRIGO                                   ;4747;10;57;5.7
2022                ;UNICA          ;CE;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;DF;TRIGO                                   ;4747;3.4;14.1;4.1
2022                ;UNICA          ;ES;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;GO;TRIGO                                   ;4747;80;267;3.3
2022                ;UNICA          ;MA;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;MG;TRIGO                                   ;4747;168.7;467;2.8
2022                ;UNICA          ;MS;TRIGO                                   ;4747;45.5;124.2;2.7
2022                ;UNICA          ;MT;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;PA;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;PB;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;PE;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;PI;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;PR;TRIGO                                   ;4747;1400.3;4270.9;3
2022                ;UNICA          ;RJ;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;RN;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;RO;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;RR;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;RS;TRIGO                                   ;4747;1485.1;4764.2;3.2
2022                ;UNICA          ;SC;TRIGO                                   ;4747;134;432.3;3.2
2022                ;UNICA          ;SE;TRIGO                                   ;4747;0;0;0
2022                ;UNICA          ;SP;TRIGO                                   ;4747;123.5;420.8;3.4
2022                ;UNICA          ;TO;TRIGO                                   ;4747;0;0;0
2023                ;UNICA          ;AC;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;AL;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;AM;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;AP;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;BA;TRIGO                                   ;4747;10;57;5.7
2023                ;UNICA          ;CE;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;DF;TRIGO                                   ;4747;3.4;14.1;4.1
2023                ;UNICA          ;ES;TRIGO                                   ;4747;0;0;0
2023                ;UNICA          ;GO;TRIGO                                   ;4747;80;267;3.3
2023                ;UNICA          ;MA;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;MG;TRIGO                                   ;4747;168.4;467.8;2.8
2023                ;UNICA          ;MS;TRIGO                                   ;4747;45.5;125.8;2.8
2023                ;UNICA          ;MT;TRIGO                                   ;4747;0;0;0
2023                ;UNICA          ;PA;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;PB;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;PE;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;PI;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;PR;TRIGO                                   ;4747;1409.8;3906.6;2.8
2023                ;UNICA          ;RJ;TRIGO                                   ;4747;0;0;0
2023                ;UNICA          ;RN;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;RO;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;RR;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;RS;TRIGO                                   ;4747;1485.1;3986;2.7
2023                ;UNICA          ;SC;TRIGO                                   ;4747;134;432.3;3.2
2023                ;UNICA          ;SE;TRIGO                                   ;4747;0;;0
2023                ;UNICA          ;SP;TRIGO                                   ;4747;123.5;376.7;3
2023                ;UNICA          ;TO;TRIGO                                   ;4747;0;;0
2002                ;UNICA          ;PR;TRITICALE                               ;4753;70;156;2.2
2002                ;UNICA          ;RS;TRITICALE                               ;4753;10;18;1.8
2002                ;UNICA          ;SC;TRITICALE                               ;4753;11;22;2
2002                ;UNICA          ;SP;TRITICALE                               ;4753;17;42;2.5
2003                ;UNICA          ;PR;TRITICALE                               ;4753;65;146;2.2
2003                ;UNICA          ;RS;TRITICALE                               ;4753;10;19;1.9
2003                ;UNICA          ;SC;TRITICALE                               ;4753;10;23;2.3
2003                ;UNICA          ;SP;TRITICALE                               ;4753;16;41;2.6
2004                ;UNICA          ;PR;TRITICALE                               ;4753;70;139;2
2004                ;UNICA          ;RS;TRITICALE                               ;4753;8;14;1.8
2004                ;UNICA          ;SC;TRITICALE                               ;4753;10;23;2.3
2004                ;UNICA          ;SP;TRITICALE                               ;4753;18;44;2.4
2005                ;UNICA          ;PR;TRITICALE                               ;4753;86;193;2.2
2005                ;UNICA          ;RS;TRITICALE                               ;4753;10;17;1.7
2005                ;UNICA          ;SC;TRITICALE                               ;4753;11;25;2.3
2005                ;UNICA          ;SP;TRITICALE                               ;4753;25;71;2.8
2006                ;UNICA          ;PR;TRITICALE                               ;4753;64;112;1.8
2006                ;UNICA          ;RS;TRITICALE                               ;4753;9;6;0.7
2006                ;UNICA          ;SC;TRITICALE                               ;4753;9;14;1.6
2006                ;UNICA          ;SP;TRITICALE                               ;4753;25;71;2.8
2007                ;UNICA          ;PR;TRITICALE                               ;4753;56;118;2.1
2007                ;UNICA          ;RS;TRITICALE                               ;4753;8;13;1.6
2007                ;UNICA          ;SC;TRITICALE                               ;4753;6;12;2
2007                ;UNICA          ;SP;TRITICALE                               ;4753;25;69;2.8
2008                ;UNICA          ;PR;TRITICALE                               ;4753;41;98;2.4
2008                ;UNICA          ;RS;TRITICALE                               ;4753;7;12;1.7
2008                ;UNICA          ;SC;TRITICALE                               ;4753;2;5;2.5
2008                ;UNICA          ;SP;TRITICALE                               ;4753;26;69;2.7
2009                ;UNICA          ;PR;TRITICALE                               ;4753;35;88;2.5
2009                ;UNICA          ;RS;TRITICALE                               ;4753;5;9;1.8
2009                ;UNICA          ;SC;TRITICALE                               ;4753;2;5;2.5
2009                ;UNICA          ;SP;TRITICALE                               ;4753;26;70;2.7
2010                ;UNICA          ;PR;TRITICALE                               ;4753;25;64;2.6
2010                ;UNICA          ;RS;TRITICALE                               ;4753;5;9;1.8
2010                ;UNICA          ;SC;TRITICALE                               ;4753;2;4;2
2010                ;UNICA          ;SP;TRITICALE                               ;4753;16;38;2.4
2011                ;UNICA          ;PR;TRITICALE                               ;4753;25;62;2.5
2011                ;UNICA          ;RS;TRITICALE                               ;4753;5;10;2
2011                ;UNICA          ;SC;TRITICALE                               ;4753;2;4;2
2011                ;UNICA          ;SP;TRITICALE                               ;4753;16;36;2.2
2012                ;UNICA          ;PR;TRITICALE                               ;4753;22;54;2.5
2012                ;UNICA          ;RS;TRITICALE                               ;4753;5;11;2.2
2012                ;UNICA          ;SC;TRITICALE                               ;4753;0;1;0
2012                ;UNICA          ;SP;TRITICALE                               ;4753;20;51;2.6
2013                ;UNICA          ;PR;TRITICALE                               ;4753;17;37;2.2
2013                ;UNICA          ;RS;TRITICALE                               ;4753;5;10;2
2013                ;UNICA          ;SC;TRITICALE                               ;4753;1;2;2
2013                ;UNICA          ;SP;TRITICALE                               ;4753;20;55;2.8
2014                ;UNICA          ;PR;TRITICALE                               ;4753;13;35;2.7
2014                ;UNICA          ;RS;TRITICALE                               ;4753;6;12;2
2014                ;UNICA          ;SC;TRITICALE                               ;4753;1;2;2
2014                ;UNICA          ;SP;TRITICALE                               ;4753;20;48;2.4
2015                ;UNICA          ;PR;TRITICALE                               ;4753;11;31;2.8
2015                ;UNICA          ;RS;TRITICALE                               ;4753;6;12;2
2015                ;UNICA          ;SC;TRITICALE                               ;4753;1;1;1
2015                ;UNICA          ;SP;TRITICALE                               ;4753;4;14;3.5
2016                ;UNICA          ;PR;TRITICALE                               ;4753;9;25;2.8
2016                ;UNICA          ;RS;TRITICALE                               ;4753;6;15;2.5
2016                ;UNICA          ;SC;TRITICALE                               ;4753;1;1;1
2016                ;UNICA          ;SP;TRITICALE                               ;4753;7;19;2.7
2017                ;UNICA          ;PR;TRITICALE                               ;4753;10;22;2.2
2017                ;UNICA          ;RS;TRITICALE                               ;4753;6;10;1.7
2017                ;UNICA          ;SP;TRITICALE                               ;4753;8;21;2.6
2018                ;UNICA          ;PR;TRITICALE                               ;4753;8;27;3.4
2018                ;UNICA          ;RS;TRITICALE                               ;4753;6;12;2
2018                ;UNICA          ;SP;TRITICALE                               ;4753;5;14;2.8
2019                ;UNICA          ;AC;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;AL;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;AM;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;AP;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;BA;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;CE;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;DF;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;ES;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;GO;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;MA;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;MG;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;MS;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;MT;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;PA;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;PB;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;PE;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;PI;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;PR;TRITICALE                               ;4753;6;18;3
2019                ;UNICA          ;RJ;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;RN;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;RO;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;RR;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;RS;TRITICALE                               ;4753;6;17;2.8
2019                ;UNICA          ;SC;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;SE;TRITICALE                               ;4753;0;0;0
2019                ;UNICA          ;SP;TRITICALE                               ;4753;3;10;3.3
2019                ;UNICA          ;TO;TRITICALE                               ;4753;0;0;0
2020                ;UNICA          ;AC;TRITICALE                               ;4753;0;0;0
2020                ;UNICA          ;AL;TRITICALE                               ;4753;0;0;0
2020                ;UNICA          ;AM;TRITICALE                               ;4753;0;0;0
2020                ;UNICA          ;AP;TRITICALE                               ;4753;0;0;0
2020                ;UNICA          ;BA;TRITICALE                               ;4753;0;0;0
2020                ;UNICA          ;CE;TRITICALE                               ;4753;0;0;0
2020                ;UNICA          ;DF;TRITICALE                               ;4753;0;0;0
2020                ;UNICA          ;ES;TRITICALE                               ;4753;0;0;0
2020                ;UNICA          ;GO;TRITICALE                               ;4753;0;0;0
